#"+EI TIC MRM (** -> **) 20230518 Sample data MRM.d "		
#Point	X(Minutes)	Y(Counts)
2892	19.807	14.5226907730103
2893	19.812	14.027003288269
2894	19.817	13.7826156616211
2895	19.822	13.6895685195923
2896	19.828	13.7948894500732
2897	19.833	14.0235080718994
2898	19.838	14.2953815460205
2899	19.843	14.4237947463989
2900	19.848	14.2937526702881
2901	19.853	14.3612499237061
2902	19.858	14.8573112487793
2903	19.863	15.104474067688
2904	19.868	14.6793203353882
2905	19.873	14.2345924377441
2906	19.878	14.3320541381836
2907	19.883	14.6792421340942
2908	19.888	15.1312503814697
2909	19.894	15.909571647644
2910	19.899	16.7769680023193
2911	19.904	17.138355255127
2912	19.909	16.7426242828369
2913	19.914	16.0415382385254
2914	19.919	15.6008777618408
2915	19.924	15.4013566970825
2916	19.929	15.19460105896
2917	19.934	15.0356569290161
2918	19.939	14.9515771865845
2919	19.944	14.7799644470215
2920	19.949	15.8975200653076
2921	19.957	8.49982929229736
2922	19.961	8.48447895050049
2923	19.966	8.48914623260498
2924	19.97	8.470139503479
2925	19.975	8.43170738220215
2926	19.979	8.42763519287109
2927	19.984	8.49232864379883
2928	19.988	8.62651634216309
2929	19.993	8.72724914550781
2930	19.997	8.71942138671875
2931	20.002	8.7104377746582
2932	20.006	8.7484245300293
2933	20.011	8.64325618743896
2934	20.016	8.3227424621582
2935	20.02	8.07694053649902
2936	20.025	8.11134719848633
2937	20.029	8.2600564956665
2938	20.034	8.25646877288818
2939	20.038	8.01580810546875
2940	20.043	7.84370994567871
2941	20.047	8.05314350128174
2942	20.052	8.49884605407715
2943	20.056	8.90322113037109
2944	20.061	9.26395130157471
2945	20.065	9.49252891540527
2946	20.07	9.37883567810059
2947	20.075	8.98176097869873
2948	20.079	8.67071342468262
2949	20.084	8.76313209533691
2950	20.088	9.14445495605469
2951	20.093	9.49552917480469
2952	20.097	9.86401176452637
2953	20.102	10.3677558898926
2954	20.106	10.768383026123
2955	20.111	10.89137840271
2956	20.115	10.8841238021851
2957	20.12	10.8814373016357
2958	20.124	10.8588562011719
2959	20.129	10.7366352081299
2960	20.134	10.5367584228516
2961	20.138	10.3147277832031
2962	20.143	10.2117462158203
2963	20.147	10.3731393814087
2964	20.152	10.5204753875732
2965	20.156	10.1471500396729
2966	20.161	9.32326507568359
2967	20.165	8.62915706634521
2968	20.17	8.36181259155273
2969	20.174	8.37843799591064
2970	20.179	8.3838939666748
2971	20.183	8.15349197387695
2972	20.188	7.67737007141113
2973	20.193	7.14811229705811
2974	20.197	6.82144546508789
2975	20.202	6.81221485137939
2976	20.206	7.03214406967163
2977	20.211	7.30895328521729
2978	20.215	7.46643352508545
2979	20.22	7.44151830673218
2980	20.224	7.36962413787842
2981	20.229	7.42475175857544
2982	20.233	7.7166428565979
2983	20.238	8.25951766967773
2984	20.242	8.83033466339111
2985	20.247	9.26081562042236
2986	20.252	9.79291152954102
2987	20.256	10.707371711731
2988	20.261	11.9533386230469
2989	20.265	13.4990100860596
2990	20.27	15.586612701416
2991	20.274	18.443941116333
2992	20.279	21.9918098449707
2993	20.283	25.4145030975342
2994	20.288	27.3827323913574
2995	20.292	27.5744819641113
2996	20.297	26.992504119873
2997	20.301	26.2748050689697
2998	20.306	25.2287502288818
2999	20.311	23.7386703491211
3000	20.315	21.8606262207031
3001	20.32	19.5178031921387
3002	20.324	17.0846138000488
3003	20.329	15.3097457885742
3004	20.333	14.5002717971802
3005	20.338	14.2236137390137
3006	20.342	13.94078540802
3007	20.347	13.5443067550659
3008	20.351	13.0518646240234
3009	20.356	12.257360458374
3010	20.36	11.3155555725098
3011	20.365	10.994083404541
3012	20.37	11.3563404083252
3013	20.374	11.3480834960938
3014	20.379	10.4936981201172
3015	20.383	9.72747611999512
3016	20.388	9.81511402130127
3017	20.392	10.28404712677
3018	20.397	10.2561902999878
3019	20.401	9.70358085632324
3020	20.406	9.33761978149414
3021	20.41	9.52948760986328
3022	20.415	9.99167346954346
3023	20.419	10.3313217163086
3024	20.424	10.3512163162231
3025	20.429	10.1467952728271
3026	20.433	9.92133522033691
3027	20.438	9.68511199951172
3028	20.442	9.41914176940918
3029	20.447	9.36287212371826
3030	20.451	9.6688928604126
3031	20.456	10.050124168396
3032	20.46	10.1903028488159
3033	20.465	10.2859296798706
3034	20.469	10.5466175079346
3035	20.474	10.6608095169067
3036	20.478	10.405158996582
3037	20.483	10.0147352218628
3038	20.488	9.74559020996094
3039	20.492	9.69264793395996
3040	20.497	9.63836860656738
3041	20.501	9.32037162780762
3042	20.506	8.85982894897461
3043	20.51	8.46205902099609
3044	20.515	8.08428764343262
3045	20.519	7.66245937347412
3046	20.524	7.36657190322876
3047	20.528	7.44158554077148
3048	20.533	7.77623176574707
3049	20.537	8.03287506103516
3050	20.542	8.17467308044434
3051	20.547	8.35943031311035
3052	20.551	8.54547882080078
3053	20.556	8.62538146972656
3054	20.56	8.64756965637207
3055	20.565	8.66249656677246
3056	20.569	8.68456268310547
3057	20.574	8.80233764648438
3058	20.578	9.04583358764648
3059	20.583	9.21902656555176
3060	20.587	9.14673233032227
3061	20.592	8.92564010620117
3062	20.596	8.67232131958008
3063	20.601	8.32999801635742
3064	20.606	7.99806451797485
3065	20.61	7.89279174804688
3066	20.615	7.94961214065552
3067	20.619	7.94015455245972
3068	20.624	7.86890983581543
3069	20.628	7.9273853302002
3070	20.633	8.23271751403809
3071	20.637	8.73684692382813
3072	20.642	9.10983467102051
3073	20.646	9.03182792663574
3074	20.651	8.69863414764404
3075	20.655	8.55320644378662
3076	20.66	8.5687141418457
3077	20.664	8.43105888366699
3078	20.669	8.16751289367676
3079	20.674	7.95788240432739
3080	20.678	7.85322856903076
3081	20.683	7.93939352035522
3082	20.687	8.19967079162598
3083	20.692	8.33186721801758
3084	20.696	8.19875335693359
3085	20.701	8.07770156860352
3086	20.705	8.2328577041626
3087	20.71	8.56655216217041
3088	20.714	8.7869930267334
3089	20.719	8.68159961700439
3090	20.723	8.2592601776123
3091	20.728	7.76945638656616
3092	20.733	7.48517084121704
3093	20.737	7.51201152801514
3094	20.742	7.68220329284668
3095	20.746	7.65249490737915
3096	20.751	7.34921360015869
3097	20.755	7.00471305847168
3098	20.76	6.78438758850098
3099	20.764	6.72965621948242
3100	20.769	6.88293743133545
3101	20.773	7.15750932693481
3102	20.778	7.35748767852783
3103	20.782	7.43418121337891
3104	20.787	7.5431752204895
3105	20.792	7.78919649124146
3106	20.796	8.00629806518555
3107	20.801	7.88207197189331
3108	20.805	7.44860124588013
3109	20.81	7.0542516708374
3110	20.814	7.00532388687134
3111	20.819	7.22543334960938
3112	20.823	7.41164064407349
3113	20.828	7.48930168151855
3114	20.832	7.5786337852478
3115	20.837	7.78013944625854
3116	20.841	8.01638317108154
3117	20.846	8.07278060913086
3118	20.851	7.93894958496094
3119	20.855	7.79180908203125
3120	20.86	7.68806934356689
3121	20.864	7.57006072998047
3122	20.869	7.35741424560547
3123	20.873	7.01815509796143
3124	20.878	6.64465427398682
3125	20.882	6.36785793304443
3126	20.887	6.20193386077881
3127	20.891	6.13496446609497
3128	20.896	6.18900299072266
3129	20.9	6.29746246337891
3130	20.905	6.30058860778809
3131	20.91	6.19322109222412
3132	20.914	6.20789337158203
3133	20.919	6.45444488525391
3134	20.923	6.8080530166626
3135	20.928	7.06952428817749
3136	20.932	7.08600902557373
3137	20.937	6.94217014312744
3138	20.941	6.8475980758667
3139	20.946	6.79761838912964
3140	20.95	6.70901536941528
3141	20.955	6.63649082183838
3142	20.959	6.69865036010742
3143	20.964	6.78025150299072
3144	20.969	6.54659175872803
3145	20.973	6.05783700942993
3146	20.978	5.77954006195068
3147	20.982	5.80232524871826
3148	20.987	5.86947154998779
3149	20.991	5.97577857971191
3150	20.996	6.18618869781494
3151	21	6.34566354751587
3152	21.005	6.28439235687256
3153	21.009	5.99282836914063
3154	21.014	5.63977718353271
3155	21.018	5.50446176528931
3156	21.023	5.67990493774414
3157	21.028	5.90811967849731
3158	21.032	5.9282341003418
3159	21.037	5.76312494277954
3160	21.041	5.50157070159912
3161	21.046	5.25811672210693
3162	21.05	5.224440574646
3163	21.055	5.42988443374634
3164	21.059	5.67436981201172
3165	21.064	5.79183626174927
3166	21.068	5.84034776687622
3167	21.073	5.95543575286865
3168	21.077	6.11772060394287
3169	21.082	6.25363826751709
3170	21.087	6.40126991271973
3171	21.091	6.56317329406738
3172	21.096	6.62712144851685
3173	21.1	6.4148383140564
3174	21.105	5.82905673980713
3175	21.109	5.12376689910889
3176	21.114	4.70787143707275
3177	21.118	4.70789623260498
3178	21.123	4.9398045539856
3179	21.127	5.12756252288818
3180	21.132	5.09717559814453
3181	21.136	4.89670467376709
3182	21.141	4.70233106613159
3183	21.146	4.64473819732666
3184	21.15	4.70120668411255
3185	21.155	4.75859689712524
3186	21.159	4.71129083633423
3187	21.164	4.56602573394775
3188	21.168	4.48690319061279
3189	21.173	4.62985897064209
3190	21.177	4.92990589141846
3191	21.182	5.17774724960327
3192	21.186	5.27027988433838
3193	21.191	5.25555849075317
3194	21.195	5.1773509979248
3195	21.2	5.12409496307373
3196	21.205	5.19037246704102
3197	21.209	5.32822942733765
3198	21.214	5.50835609436035
3199	21.218	5.75949954986572
3200	21.223	5.78564739227295
3201	21.227	5.27236700057983
3202	21.232	4.53849697113037
3203	21.236	4.04537677764893
3204	21.241	3.91409611701965
3205	21.245	4.02869033813477
3206	21.25	4.19794511795044
3207	21.254	4.40108346939087
3208	21.259	4.66600275039673
3209	21.264	4.91858434677124
3210	21.268	5.16278457641602
3211	21.273	5.37253475189209
3212	21.277	5.48032283782959
3213	21.282	5.57350158691406
3214	21.286	5.78880071640015
3215	21.291	6.18976783752441
3216	21.295	6.7005672454834
3217	21.3	7.07841873168945
3218	21.304	7.19729709625244
3219	21.309	7.05513525009155
3220	21.313	6.66911888122559
3221	21.318	6.20477056503296
3222	21.323	5.83211612701416
3223	21.327	5.53017139434814
3224	21.332	5.30990219116211
3225	21.336	5.26326465606689
3226	21.341	5.36616182327271
3227	21.345	5.47889041900635
3228	21.35	5.48381614685059
3229	21.354	5.38366508483887
3230	21.359	5.30979442596436
3231	21.363	5.32503318786621
3232	21.368	5.3164324760437
3233	21.372	5.22934913635254
3234	21.377	5.1724157333374
3235	21.382	5.18978691101074
3236	21.386	5.20981931686401
3237	21.391	5.24514293670654
3238	21.395	5.42151737213135
3239	21.4	5.68391275405884
3240	21.404	5.71807193756104
3241	21.409	5.48463916778564
3242	21.413	5.39800357818604
3243	21.418	5.67187690734863
3244	21.422	5.97745609283447
3245	21.427	5.92667198181152
3246	21.431	5.54757976531982
3247	21.436	5.18916416168213
3248	21.44	5.06863212585449
3249	21.445	5.11191272735596
3250	21.45	5.19153499603271
3251	21.454	5.35779285430908
3252	21.459	5.61112880706787
3253	21.463	5.73877954483032
3254	21.468	5.68136405944824
3255	21.472	5.61915683746338
3256	21.477	5.56725645065308
3257	21.481	5.42931079864502
3258	21.486	5.28821897506714
3259	21.49	5.23648262023926
3260	21.495	5.3105411529541
3261	21.499	5.62133169174194
3262	21.504	6.17208623886108
3263	21.509	6.77293729782104
3264	21.513	7.20677518844604
3265	21.518	7.28862285614014
3266	21.522	7.02441549301147
3267	21.527	6.67946243286133
3268	21.531	6.39620113372803
3269	21.536	6.15279245376587
3270	21.54	5.99984264373779
3271	21.545	5.96974277496338
3272	21.549	5.94653844833374
3273	21.554	5.83271980285645
3274	21.558	5.7686710357666
3275	21.563	5.9740571975708
3276	21.568	6.37319087982178
3277	21.572	6.55293607711792
3278	21.577	6.30942153930664
3279	21.581	5.87527084350586
3280	21.586	5.43853044509888
3281	21.59	5.12088871002197
3282	21.595	5.07352733612061
3283	21.599	5.25686073303223
3284	21.604	5.52766418457031
3285	21.608	5.76167392730713
3286	21.613	5.78456020355225
3287	21.617	5.54296970367432
3288	21.622	5.26847839355469
3289	21.627	5.14111566543579
3290	21.631	5.06192016601563
3291	21.636	4.93576717376709
3292	21.64	4.86059999465942
3293	21.645	4.87139892578125
3294	21.649	4.89097833633423
3295	21.654	4.80537414550781
3296	21.658	4.50900173187256
3297	21.663	4.12172603607178
3298	21.667	3.87667083740234
3299	21.672	3.87955117225647
3300	21.676	4.11295461654663
3301	21.681	4.49900341033936
3302	21.686	4.94819450378418
3303	21.69	5.28261089324951
3304	21.695	5.35974502563477
3305	21.699	5.34136390686035
3306	21.704	5.39286994934082
3307	21.708	5.45844507217407
3308	21.713	5.5194239616394
3309	21.717	5.59501647949219
3310	21.722	5.61301708221436
3311	21.726	5.58267498016357
3312	21.731	5.53953170776367
3313	21.735	5.47869205474854
3314	21.74	5.43742227554321
3315	21.745	5.49751949310303
3316	21.749	5.7120189666748
3317	21.754	5.96906185150146
3318	21.758	6.07675552368164
3319	21.763	6.15117740631104
3320	21.767	6.25580978393555
3321	21.772	6.10587072372437
3322	21.776	5.72500133514404
3323	21.781	5.55322170257568
3324	21.785	5.68194437026978
3325	21.79	5.80893325805664
3326	21.794	5.76213073730469
3327	21.799	5.636155128479
3328	21.804	5.5881986618042
3329	21.808	5.58252334594727
3330	21.813	5.46581411361694
3331	21.817	5.28897953033447
3332	21.822	5.27640438079834
3333	21.826	5.45562076568604
3334	21.831	5.56754207611084
3335	21.835	5.41199111938477
3336	21.84	5.10303211212158
3337	21.844	4.89779758453369
3338	21.849	4.91032600402832
3339	21.853	5.01418352127075
3340	21.858	5.07486867904663
3341	21.863	5.12716388702393
3342	21.867	5.16227626800537
3343	21.872	5.10224437713623
3344	21.876	4.96793937683105
3345	21.881	4.86430168151855
3346	21.885	4.8033504486084
3347	21.89	4.66562271118164
3348	21.894	4.45685577392578
3349	21.899	4.37901210784912
3350	21.903	4.41849899291992
3351	21.908	4.39164781570435
3352	21.912	4.39083576202393
3353	21.917	4.60007095336914
3354	21.922	4.84946775436401
3355	21.926	4.88214874267578
3356	21.931	4.80939388275146
3357	21.935	4.83309173583984
3358	21.94	4.84552621841431
3359	21.944	4.70965480804443
3360	21.949	4.50074768066406
3361	21.953	4.32815361022949
3362	21.958	4.29864883422852
3363	21.962	4.51527976989746
3364	21.967	4.85356378555298
3365	21.971	5.0321102142334
3366	21.976	5.03189373016357
3367	21.981	5.07580089569092
3368	21.985	5.15295505523682
3369	21.99	5.05221557617188
3370	21.994	4.80009746551514
3371	21.999	4.59106349945068
3372	22.003	4.46541881561279
3373	22.008	4.41802263259888
3374	22.012	4.50128793716431
3375	22.017	4.72538423538208
3376	22.021	4.92033672332764
3377	22.026	4.9052791595459
3378	22.03	4.79080772399902
3379	22.035	4.79755878448486
3380	22.04	4.89144802093506
3381	22.044	4.94978380203247
3382	22.049	4.9993724822998
3383	22.053	5.08418464660645
3384	22.058	5.21164417266846
3385	22.062	5.35931015014648
3386	22.067	5.42327404022217
3387	22.071	5.38202238082886
3388	22.076	5.37035036087036
3389	22.08	5.49528408050537
3390	22.085	5.68736410140991
3391	22.089	5.76255178451538
3392	22.094	5.54167747497559
3393	22.099	5.09826564788818
3394	22.103	4.79130411148071
3395	22.108	4.7885422706604
3396	22.112	4.94117593765259
3397	22.117	5.14118480682373
3398	22.121	5.44163990020752
3399	22.126	5.84659385681152
3400	22.13	6.17524814605713
3401	22.135	6.28103256225586
3402	22.139	6.3161563873291
3403	22.144	6.48291778564453
3404	22.148	6.78306341171265
3405	22.153	5.4471321105957
3406	22.158	5.39785671234131
3407	22.162	5.46476173400879
3408	22.167	5.69611978530884
3409	22.171	6.02303981781006
3410	22.176	6.31598567962646
3411	22.18	6.45413684844971
3412	22.185	6.48952341079712
3413	22.189	6.61254024505615
3414	22.194	6.78932189941406
3415	22.198	6.91238021850586
3416	22.203	6.97593402862549
3417	22.207	6.97529602050781
3418	22.212	6.94660425186157
3419	22.216	6.9348669052124
3420	22.221	6.93845653533936
3421	22.226	6.98645973205566
3422	22.23	7.16461658477783
3423	22.235	7.47801780700684
3424	22.239	7.77890777587891
3425	22.244	7.90813589096069
3426	22.248	7.8163595199585
3427	22.253	7.54075813293457
3428	22.257	7.22806167602539
3429	22.262	7.00118637084961
3430	22.266	6.86521911621094
3431	22.271	6.76227474212646
3432	22.275	6.57980346679688
3433	22.28	6.30304050445557
3434	22.284	6.1958270072937
3435	22.289	6.38996887207031
3436	22.293	6.71095943450928
3437	22.298	7.02383756637573
3438	22.303	7.2265477180481
3439	22.307	7.10522747039795
3440	22.312	6.6595458984375
3441	22.316	6.30442047119141
3442	22.321	6.39065933227539
3443	22.325	6.81829071044922
3444	22.33	7.16924381256104
3445	22.334	7.22111797332764
3446	22.339	7.14498329162598
3447	22.343	7.0492115020752
3448	22.348	6.87850570678711
3449	22.352	6.69174766540527
3450	22.357	6.56153774261475
3451	22.361	6.47374153137207
3452	22.366	6.39474010467529
3453	22.371	6.26431083679199
3454	22.375	6.11485004425049
3455	22.38	6.04919719696045
3456	22.384	6.03987121582031
3457	22.389	6.02528476715088
3458	22.393	6.07113265991211
3459	22.398	6.18737602233887
3460	22.402	6.31274604797363
3461	22.407	6.4766092300415
3462	22.411	6.69165897369385
3463	22.416	6.84784889221191
3464	22.42	6.87672805786133
3465	22.425	6.86953401565552
3466	22.429	6.86371517181396
3467	22.434	6.79003667831421
3468	22.439	6.69295787811279
3469	22.443	6.71365690231323
3470	22.448	6.83842515945435
3471	22.452	6.91871166229248
3472	22.457	7.00632810592651
3473	22.461	7.23072052001953
3474	22.466	7.43294048309326
3475	22.47	7.40871572494507
3476	22.475	7.13703918457031
3477	22.479	6.68652248382568
3478	22.484	6.30738925933838
3479	22.488	6.1860032081604
3480	22.493	6.22638177871704
3481	22.497	6.34652662277222
3482	22.502	6.50142860412598
3483	22.507	6.55863857269287
3484	22.511	6.55287599563599
3485	22.516	6.70351600646973
3486	22.52	7.03193283081055
3487	22.525	7.28842258453369
3488	22.529	7.319748878479
3489	22.534	7.19859790802002
3490	22.538	7.01957702636719
3491	22.543	6.85877084732056
3492	22.547	6.77406024932861
3493	22.552	6.7967791557312
3494	22.556	7.03341579437256
3495	22.561	7.4945707321167
3496	22.565	7.93982887268066
3497	22.57	8.21829414367676
3498	22.574	8.30167961120605
3499	22.579	8.14736080169678
3500	22.584	7.8924708366394
3501	22.588	7.73201656341553
3502	22.593	7.67881631851196
3503	22.597	7.65170669555664
3504	22.602	7.59858512878418
3505	22.606	7.55412197113037
3506	22.611	7.48639965057373
3507	22.615	7.35027837753296
3508	22.62	7.27707672119141
3509	22.624	7.30097532272339
3510	22.629	7.26767158508301
3511	22.633	7.15526294708252
3512	22.638	7.06232070922852
3513	22.642	6.95936584472656
3514	22.647	6.80975914001465
3515	22.652	6.72754287719727
3516	22.656	6.85197114944458
3517	22.661	7.09492206573486
3518	22.665	7.21191120147705
3519	22.67	7.15461540222168
3520	22.674	7.13754081726074
3521	22.679	7.33396339416504
3522	22.683	7.62612628936768
3523	22.688	7.78115844726563
3524	22.692	7.78933048248291
3525	22.697	7.79971551895142
3526	22.701	7.8444619178772
3527	22.706	7.8615779876709
3528	22.71	7.86256742477417
3529	22.715	7.86424827575684
3530	22.72	7.77486610412598
3531	22.724	7.54551219940186
3532	22.729	7.25321578979492
3533	22.733	7.0369348526001
3534	22.738	7.0071964263916
3535	22.742	7.18639039993286
3536	22.747	7.44984340667725
3537	22.751	7.53708744049072
3538	22.756	7.39007377624512
3539	22.76	7.29540729522705
3540	22.765	7.40793704986572
3541	22.769	7.58303833007813
3542	22.774	7.78150510787964
3543	22.778	8.08803749084473
3544	22.783	8.41788959503174
3545	22.787	8.60135269165039
3546	22.792	8.63017463684082
3547	22.797	8.54594707489014
3548	22.801	8.39198875427246
3549	22.806	8.31442451477051
3550	22.81	8.38055419921875
3551	22.815	8.55436515808105
3552	22.819	8.71427822113037
3553	22.824	8.62139129638672
3554	22.828	8.22729873657227
3555	22.833	7.74970388412476
3556	22.837	7.40261650085449
3557	22.842	7.32507658004761
3558	22.846	7.52425622940063
3559	22.851	7.80310344696045
3560	22.855	7.9186897277832
3561	22.86	7.85255670547485
3562	22.865	7.78615951538086
3563	22.869	7.7580394744873
3564	22.874	7.62552642822266
3565	22.878	7.34547281265259
3566	22.883	7.04050922393799
3567	22.887	6.8262152671814
3568	22.892	6.77010059356689
3569	22.896	6.89584064483643
3570	22.901	7.12382364273071
3571	22.905	7.30274391174316
3572	22.91	7.29526805877686
3573	22.914	7.11413145065308
3574	22.919	6.94243240356445
3575	22.923	6.89679622650146
3576	22.928	6.90369415283203
3577	22.933	6.8558464050293
3578	22.937	6.8065447807312
3579	22.942	6.84402942657471
3580	22.946	6.92468500137329
3581	22.951	6.95772266387939
3582	22.955	6.95591163635254
3583	22.96	6.96284437179565
3584	22.964	6.93955326080322
3585	22.969	6.89817142486572
3586	22.973	6.99435615539551
3587	22.978	7.26429653167725
3588	22.982	7.60038805007935
3589	22.987	7.94002676010132
3590	22.991	8.17920207977295
3591	22.996	8.19835662841797
3592	23.001	7.99874210357666
3593	23.005	7.7446346282959
3594	23.01	7.57034969329834
3595	23.014	7.44065570831299
3596	23.019	7.24066257476807
3597	23.023	7.02556896209717
3598	23.028	6.93918132781982
3599	23.032	6.97922372817993
3600	23.037	6.97949028015137
3601	23.041	6.82945919036865
3602	23.046	6.67304229736328
3603	23.05	6.64730739593506
3604	23.055	6.71880340576172
3605	23.059	6.8321385383606
3606	23.064	6.90554046630859
3607	23.068	6.84436321258545
3608	23.073	6.77111196517944
3609	23.078	6.89175033569336
3610	23.082	7.10553169250488
3611	23.087	7.14153099060059
3612	23.091	7.0271053314209
3613	23.096	7.01895093917847
3614	23.1	7.16054201126099
3615	23.105	7.34079933166504
3616	23.109	7.45121383666992
3617	23.114	7.4094409942627
3618	23.118	7.27213001251221
3619	23.123	7.16125965118408
3620	23.127	7.10895919799805
3621	23.132	7.10273885726929
3622	23.136	7.104079246521
3623	23.141	7.08517837524414
3624	23.146	7.06194972991943
3625	23.15	7.06029176712036
3626	23.155	7.0893931388855
3627	23.159	7.15973472595215
3628	23.164	7.33086919784546
3629	23.168	7.65211486816406
3630	23.173	7.96780157089233
3631	23.177	8.03103923797607
3632	23.182	7.81052398681641
3633	23.186	7.49513244628906
3634	23.191	7.31846809387207
3635	23.195	7.37208080291748
3636	23.2	7.52869033813477
3637	23.204	7.6225528717041
3638	23.209	7.61525249481201
3639	23.214	7.53790903091431
3640	23.218	7.42409038543701
3641	23.223	7.35301113128662
3642	23.227	7.45756769180298
3643	23.232	7.73531532287598
3644	23.236	7.99104118347168
3645	23.241	8.03733348846436
3646	23.245	7.77787303924561
3647	23.25	7.31394386291504
3648	23.254	6.92374420166016
3649	23.259	6.74880313873291
3650	23.263	6.70525360107422
3651	23.268	6.6552848815918
3652	23.272	6.56869840621948
3653	23.277	6.53140735626221
3654	23.281	6.54163551330566
3655	23.286	6.43413162231445
3656	23.291	6.12184858322144
3657	23.295	5.80255460739136
3658	23.3	5.66463470458984
3659	23.304	5.60544013977051
3660	23.309	5.55444240570068
3661	23.313	5.65960025787354
3662	23.318	5.95717096328735
3663	23.322	6.29045104980469
3664	23.327	6.54611396789551
3665	23.331	6.5929856300354
3666	23.336	6.30001640319824
3667	23.34	5.90179824829102
3668	23.345	5.80470371246338
3669	23.349	6.00022602081299
3670	23.354	6.10979604721069
3671	23.359	5.99247455596924
3672	23.363	5.86305141448975
3673	23.368	5.82792472839355
3674	23.372	5.84210968017578
3675	23.377	5.89675712585449
3676	23.381	5.92492008209229
3677	23.386	5.82656764984131
3678	23.39	5.65786218643188
3679	23.395	5.58508110046387
3680	23.399	5.68749713897705
3681	23.404	5.89808368682861
3682	23.408	6.08926725387573
3683	23.413	6.21632528305054
3684	23.417	6.25738763809204
3685	23.422	6.12278747558594
3686	23.427	5.81043529510498
3687	23.431	5.41888475418091
3688	23.436	5.08162784576416
3689	23.44	4.92674732208252
3690	23.445	4.91944217681885
3691	23.449	4.8877100944519
3692	23.454	4.82597303390503
3693	23.458	4.8862247467041
3694	23.463	5.07723808288574
3695	23.467	5.24810791015625
3696	23.472	5.27315759658813
3697	23.476	5.11263847351074
3698	23.481	4.88048601150513
3699	23.485	4.82487058639526
3700	23.49	4.9577808380127
3701	23.495	5.04484224319458
3702	23.499	5.00144481658936
3703	23.504	4.9238166809082
3704	23.508	4.92516803741455
3705	23.513	5.0680627822876
3706	23.517	5.28110361099243
3707	23.522	5.44278144836426
3708	23.526	5.52213382720947
3709	23.531	5.5813684463501
3710	23.535	5.59130620956421
3711	23.54	5.4852032661438
3712	23.544	5.43210792541504
3713	23.549	5.60482311248779
3714	23.553	5.83103942871094
3715	23.558	5.78376579284668
3716	23.562	5.41110706329346
3717	23.567	4.9262170791626
3718	23.572	4.59248208999634
3719	23.576	4.60162544250488
3720	23.581	4.97227001190186
3721	23.585	5.37864398956299
3722	23.59	5.44913005828857
3723	23.594	5.31809425354004
3724	23.599	5.43127346038818
3725	23.603	5.86387968063354
3726	23.608	6.22184658050537
3727	23.612	6.25510311126709
3728	23.617	6.08034896850586
3729	23.621	5.78567028045654
3730	23.626	5.51861381530762
3731	23.63	5.50742292404175
3732	23.635	5.68740701675415
3733	23.64	5.77968502044678
3734	23.644	5.67307758331299
3735	23.649	5.46770286560059
3736	23.653	5.30567359924316
3737	23.658	5.21185111999512
3738	23.662	5.2101788520813
3739	23.667	5.41309452056885
3740	23.671	5.75762844085693
3741	23.676	5.99146938323975
3742	23.68	6.0858154296875
3743	23.685	6.14747762680054
3744	23.689	6.11049175262451
3745	23.694	5.92693853378296
3746	23.698	5.72180080413818
3747	23.703	5.68927049636841
3748	23.708	5.85481071472168
3749	23.712	6.05345726013184
3750	23.717	6.15869474411011
3751	23.721	6.22760677337646
3752	23.726	6.43791389465332
3753	23.73	6.85606861114502
3754	23.735	7.29323673248291
3755	23.739	7.53026962280273
3756	23.744	7.51913833618164
3757	23.748	7.30119562149048
3758	23.753	6.9708366394043
3759	23.757	6.74508190155029
3760	23.762	6.80521774291992
3761	23.766	7.06786060333252
3762	23.771	7.36353063583374
3763	23.776	7.57865810394287
3764	23.78	7.56077241897583
3765	23.785	7.30874824523926
3766	23.789	7.01427841186523
3767	23.794	6.81031036376953
3768	23.798	6.69285917282104
3769	23.803	6.62094306945801
3770	23.807	6.6851634979248
3771	23.812	6.97170448303223
3772	23.816	7.26469993591309
3773	23.821	7.27255058288574
3774	23.825	7.06035470962524
3775	23.83	6.83509159088135
3776	23.834	6.6708197593689
3777	23.839	6.62623691558838
3778	23.843	6.73646450042725
3779	23.848	6.88591480255127
3780	23.853	6.97377872467041
3781	23.857	7.04655170440674
3782	23.862	7.13358116149902
3783	23.866	7.14661121368408
3784	23.871	7.11523675918579
3785	23.875	7.20959091186523
3786	23.88	7.46175670623779
3787	23.884	7.66951179504395
3788	23.889	7.64627647399902
3789	23.893	7.45521640777588
3790	23.898	7.35182857513428
3791	23.902	7.48277950286865
3792	23.907	7.73720169067383
3793	23.911	7.9618124961853
3794	23.916	8.12821292877197
3795	23.921	8.12294960021973
3796	23.925	7.81589508056641
3797	23.93	7.38298511505127
3798	23.934	7.12698030471802
3799	23.939	7.09314680099487
3800	23.943	7.07358646392822
3801	23.948	6.88492727279663
3802	23.952	6.63699197769165
3803	23.957	6.58371829986572
3804	23.961	6.72229766845703
3805	23.966	6.84565734863281
3806	23.97	6.89354419708252
3807	23.975	6.9036340713501
3808	23.979	6.8840970993042
3809	23.984	6.87267541885376
3810	23.989	6.87420606613159
3811	23.993	6.83450508117676
3812	23.998	6.76329326629639
3813	24.002	6.69993114471436
3814	24.007	6.62019062042236
3815	24.011	6.57727909088135
3816	24.016	6.62221717834473
3817	24.02	6.65587520599365
3818	24.025	6.57627964019775
3819	24.029	6.38883686065674
3820	24.034	6.12058734893799
3821	24.038	5.80624866485596
3822	24.043	5.50611686706543
